Counter	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
154	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_295.fits	1	3.62	4	1	0	0	0.6188255980968589	-2.3846311828190765	4.29951619880775	-0.02041949600140824	-0.01748569873894991	3.8753	0.23477996740791335
155	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_020.fits	1	0.2	5	1	0	0	0.4749965923026597	-1.7342437172008096	2.6265467728389504	-0.0337075179562737	0.0025949947825978366	0.8392	0.07149943172029703
156	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	5	2	8.685142911636852	4.108090477225606	0.5160169855427615	-1.2789644145609433	3.188443270013691	0.28360699895766694	-0.0037497106263161017	0.7775	0.5022296728088583
157	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	5	1	0	0	0.5539768760627376	-2.209816925649186	3.8345873197625706	0.20248654306203537	0.013465970981522931	5.3125	0.3089657391985734
158	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_080.fits	1	0.78	5	1	0	0	0.5906333212783083	-2.32645490633797	3.9617294639277163	0.13040988444760004	0.01870058652521713	4.7664	0.2911131315739648
159	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	5	1	0	0	0.5604146173554041	-2.3412034085033	3.9361542089688943	0.1245137386448192	0.008702140869963399	7.5944	0.2367572133247715
160	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	5	1	0	0	0.4875449099256269	-2.027252701706949	3.387081196622039	0.14417801632669427	0.00281567520322947	3.2863	0.34074648291931986
161	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	5	1	0	0	0.549630753478026	-2.410455430199786	4.2117949659943985	0.1157612972647067	0.00519276008351055	6.8146	0.4443624860978943
162	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_150.fits	1	1.47	5	1	0	0	0.6138523846847712	-2.2960322419747405	3.86942781669065	0.08461367569493657	0.0025741703738762518	6.1061	0.2223297908464885
163	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_170.fits	1	1.66	5	1	0	0	0.5880026886076285	-2.2779012750178196	4.063880055169684	0.055259901972285703	0.0016094810671411306	4.531	0.33939697699751353
164	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_180.fits	1	1.76	5	1	0	0	0.5908101510265644	-2.1943478809224186	3.6188883826242932	0.03709376127111099	0.005874949580784919	2.8801	0.3902732240337724
165	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_190.fits	1	1.86	5	1	0	0	0.5935872063439435	-1.8913329997727417	3.727344478151538	0.06827842991209318	-0.005140817722640872	2.4821	0.30890686359302627
166	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_210.fits	1	2.05	5	2	11.039081603356143	2.6131238875006897	0.613701329013713	-0.6785272955762532	2.5109883825733412	0.6198455967616565	0.13122601807427606	2.4761	0.3850325768939403
167	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_220.fits	1	2.15	5	2	12.47948804799302	2.580833575142243	0.6213143812764735	-0.5923226512875409	2.2207192103016764	0.5497179136575442	0.07236418426136004	2.1019	0.5485099777354756
168	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_235.fits	1	2.3	5	1	0	0	0.47535894966073766	-1.5803997423496663	2.4195519967402777	0.08141177345318953	0.0	2.0129	0.20697821117987728
169	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_247.fits	1	2.42	5	2	10.54375565743116	4.220850791798842	0.6225555738383447	-0.5578261668321584	1.9254727156558762	0.47697873372464716	0.10325745360731343	2.3586	0.4185309123704171
170	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_250.fits	1	2.44	5	2	5.64450768271936	3.0922884620161954	0.6079499055515601	-0.7876259557324288	2.527536218802717	0.36067952700576955	0.09725086076970861	1.9494	0.2417144003396904
171	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_252.fits	1	2.46	5	1	0	0	0.5891201198023251	-1.9092170179416743	3.870333917508769	-0.022332732768784183	-0.13197924317334303	1.518	0.2532078854194421
172	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_255.fits	1	2.49	5	2	3.079797687664643	1.4859356422870065	0.5808965668471627	-1.3214937829568119	3.102884692885675	0.13095312992481214	0.03518426460796366	0.9161	0.31402643482173936
173	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_257.fits	1	2.51	5	1	0	0	0.5861070280418279	-1.4075699411049911	3.3370006237833447	0.09611854025908237	-0.00534189207659599	1.0822	0.2684446089068878
174	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_262.fits	1	2.56	5	1	0	0	0.5493315085936369	-1.7829165029587613	3.5142117439460687	0.04314212245741056	-0.010976860606909002	1.3677	0.3138114228825402
175	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_265.fits	1	2.59	5	1	0	0	0.5670070182169292	-1.9474051069494898	3.208458269323561	0.05520517835955292	0.005406102905889611	1.1243	0.37724257797144806
176	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_270.fits	1	2.64	5	1	0	0	0.5711934927833867	-1.913894802438705	3.272895919596958	0.03509757083871735	0.003556555850019392	1.1528	0.47272051592369413
177	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_275.fits	1	2.69	5	1	0	0	0.5684386600466323	-1.735527063760453	3.536725765081625	0.01045278474067814	-0.03700240605866033	1.3777	0.4332019509571124
178	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_280.fits	1	2.74	5	1	0	0	0.5510414773994031	-1.8808599199453024	3.530819002431851	0.07911264522544528	-0.0263667600614428	1.5975	0.19921160506289678
179	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_285.fits	1	2.79	5	1	0	0	0.548689664373085	-1.8501127215405384	3.5701581122466015	0.011234995155659693	-0.11993403907577167	1.4611	0.37347187068644894
180	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_287.fits	1	2.84	5	1	0	0	0.5651970750199014	-1.9092853431533834	3.543243507427759	0.0221039850602717	-0.015459855521711264	1.442	0.31474563589032145
181	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_288.fits	1	2.93	5	1	0	0	0.5965352125823733	-1.9643848048605377	3.5893028076321247	-0.1123153562777093	-0.010463932267076759	1.7017	0.19613379286782817
182	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_289.fits	1	3.03	5	1	0	0	0.5751367584708292	-1.9049242061039868	3.503955253492266	-0.033407108530186656	-0.09717367243349778	1.278	0.2872523466773947
183	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_020.fits	1	0.2	6	1	0	0	0.5660571225483574	-1.545774024760018	3.214026238573784	-0.028908267275532796	0.0620039195618119	0.5197	0.06943640482228991
184	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	6	2	11.780607098579923	1.2988529946068408	0.5893509646489787	-0.8143171203529181	2.0291605057212174	0.4516104492777247	0.05978551211289725	0.5477	0.6692551947193256
185	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	6	1	0	0	0.6715530808550539	-1.9938715427413567	3.5428516466530984	0.12714580501482098	0.03267521824802963	1.4357	0.540517237477153
186	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_080.fits	1	0.78	6	1	0	0	0.6343276323591045	-2.013835692830436	3.3152826431012707	0.10408287865166249	0.025656568861475552	1.962	0.35349989423649836
187	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	6	1	0	0	0.5023161252771104	-2.026001940535068	3.434873592860501	0.09279046769708026	0.0286284185775574	1.6833	0.555495214436698
188	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	6	1	0	0	0.5822136523306775	-2.0051952808244264	3.7079383556119256	0.04527524592657582	0.03001467833912116	1.6699	0.21796512144167396
189	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	6	1	0	0	0.5811964582236392	-1.9328227517737389	3.4256742153800026	0.07695349503317828	0.01967925473901032	1.645	0.667694634736227
190	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_150.fits	1	1.47	6	1	0	0	0.5920615300217704	-2.084621279665529	3.8023168380654844	0.04150417102869019	0.04085525581313249	1.7596	0.2138452461021718
191	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_170.fits	1	1.66	6	1	0	0	0.5984803616259552	-1.7234923035699166	3.440097050724531	0.16811372455939244	0.0017912663675754685	1.7917	0.21992801835750697
192	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_180.fits	1	1.76	6	1	0	0	0.5728036392721852	-1.949392734586136	3.5360185608981	0.04784239216006856	0.017576462838660326	1.5174	0.15536627351770724
193	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_190.fits	1	1.86	6	1	0	0	0.5693977968113502	-1.951427781720489	3.66698814579621	0.000398199187387743	0.018804866480915075	1.681	0.10567509801107595
194	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_210.fits	1	2.05	6	2	0	0	0.62812991258832	-0.9358750044887549	1.5667218969579788	0.6588793372994028	0.09362891969355568	1.7949	0.9517398416997113
195	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_220.fits	1	2.15	6	2	7.908520954922273	1.007024414956869	0.5616915188279641	-0.7866506885815615	3.3580276177547095	0.34993044474641394	-0.0034024144629821867	1.9773	0.7557182226787372
196	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_240.fits	1	2.35	6	2	9.001117827186198	3.895112449463538	0.6301770285914017	-0.5752578321377483	3.511005029536414	0.29904533876216866	0.00947076487073572	1.6435	0.5963194231400897
197	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_242.fits	1	2.37	6	2	8.243067856959852	3.9891466293795332	0.6043086504748293	-0.595424008655445	3.8525212311995567	0.3910090070206254	0.06613278728764321	1.6857	0.6025690239124716
198	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_245.fits	1	2.4	6	2	6.730489772111697	3.284883714032955	0.5881217124847846	-0.6811678884799914	3.3358201909348444	0.4039628775986867	0.03391755705714159	1.5085	0.5058771120934851
199	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_247.fits	1	2.42	6	2	5.6008538101346765	2.8710450028644736	0.5675282228953307	-0.7419588478430438	2.838783991862577	0.4361516619744011	0.07245060333342193	1.2976	0.3799902477443149
200	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_250.fits	1	2.44	6	2	3.215047210470726	2.6804024115654688	0.5440098661918153	-1.1022136392914719	2.550923899640246	0.2880505124114888	0.07035597803892782	1.0913	0.2275612000349981
201	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_252.fits	1	2.46	6	1	0	0	0.553872271052654	-1.8913674674806062	3.5759174572173684	0.021184075658546603	-0.019833870288416565	1.0878	0.34207954303311167
202	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_255.fits	1	2.49	6	1	0	0	0.5417634872185038	-1.360169083605799	2.9422715027439033	0.09494872633253935	0.020005343848654617	0.8961	0.49292223845597105
203	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_257.fits	1	2.51	6	1	0	0	0.533082667506503	-1.5399966754230126	3.221223744499922	0.01632787741855969	-0.0944795222282021	1.0308	0.399339163244265
204	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_262.fits	1	2.56	6	1	0	0	0.5528342859425389	-1.4729352434888505	3.507358639678139	0.08985582488563097	-0.17156618815580824	1.2099	0.49178089173596634
205	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_265.fits	1	2.59	6	1	0	0	0.5897100670873134	-1.9382925792554149	3.9467464448294094	0.042614873298609024	-0.04931547181984256	2.0505	0.5213065322647202
206	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_270.fits	1	2.64	6	1	0	0	0.6032068477542797	-2.0372395864872495	3.5791088346479007	0.041879597284404595	-0.003155519563458197	1.65	0.2914506711035663
207	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_275.fits	1	2.69	6	1	0	0	0.5942604047336271	-2.0156226811847695	3.734655365116642	0.0433143496242383	-0.10585422174679361	2.1248	0.20378262445523895
208	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_280.fits	1	2.74	6	1	0	0	0.5711759326638481	-1.9566499762237337	3.6340578588436427	0.053177738108042175	-0.02680727867509316	1.926	0.1878932798089894
209	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_285.fits	1	2.79	6	1	0	0	0.590217371405444	-1.9117524269362467	3.5033917329861657	0.019094500479424792	-0.0050001249114087565	1.9002	0.30223209583955973
210	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_287.fits	1	2.84	6	1	0	0	0.5799858085615571	-1.9109034851151045	3.448958013012379	0.013282619512160757	-0.009780923253663575	1.7602	0.30337533717643156
211	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_288.fits	1	2.93	6	1	0	0	0.5705798623870579	-1.9559259488468386	3.5999462559548094	0.004585534483456795	-0.05149998012513608	1.7927	0.1467489869378656
212	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_289.fits	1	3.03	6	1	0	0	0.566208133737144	-2.0197653648292677	3.6309982972645516	-0.0476105966930148	-0.03715402358720705	1.8596	0.1640697270870139
213	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_290.fits	1	3.13	6	1	0	0	0.5942832605634264	-2.044410051931217	3.525339513198566	-0.0076913070508950136	-0.007604693674283525	2.1179	0.1205649427844869
214	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_295.fits	1	3.62	6	1	0	0	0.5589041448569884	-1.9556695549499532	3.5084531375869066	-0.010528250573205528	0.010474645565986995	1.7046	0.12135427058065758
215	q0.333_fg0.3_allrx10_sunruns/hires_kin/broadband_305.fits	1	4.6	6	1	0	0	0.5776796688779073	-2.126901206929483	3.7485609072933834	-0.05518133386863239	-0.008670610478746897	2.4316	0.08768604135476255
19	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	0	1	0	0	0.4899555988825118	-1.7785480949644947	2.774992048764341	-0.022194289369753546	0.0010144194092682522	0.9126	0.06942691929003172
20	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	0	1	0	0	0.5036087548504935	-1.719191705202389	2.6843024164858265	-0.027492265413123596	0.00043716657431278077	0.8429	0.0666241038464834
21	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	0	1	0	0	0.48134354568326954	-1.7468867000787134	2.637183691034905	0.006321843144620391	0.006388097353356699	0.8777	0.06194474465194599
22	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	0	1	0	0	0.5170811716035494	-1.7716023325573844	2.726320644174412	-0.010333944028661845	0.0064678711052831095	0.8532	0.08002608703770824
23	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	0	1	0	0	0.47595848762618104	-1.726817299931525	2.6265344471365113	-0.0014743560405929674	0.005370325155991701	0.8781	0.05641117367889405
24	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	0	1	0	0	0.4737606896484809	-1.7182889100618641	2.6996297370394	0.03538809002150238	0.011409467985953645	0.8977	0.12451572154437648
25	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	0	1	0	0	0.5139769291357225	-1.7616607616222562	2.7160077058190923	0.04607870082042507	0.013059433435258082	0.9369	0.07913116644670617
26	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	0	1	0	0	0.5209760998114571	-1.74577638528555	2.7069160242916492	0.07408657893919458	0.015874612300586063	0.9557	0.13143866051237732
27	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	0	1	0	0	0.5212075900095943	-1.827443636007032	2.8863103889929786	0.07165931830448875	0.014520150657230712	1.4196	0.13404329696180114
57	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	1	1	0	0	0.4759814551973738	-1.7539788293975176	2.7859822392577565	-0.02824293277146879	-0.0021567400115218914	0.8676	0.08336219826859528
58	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	1	1	0	0	0.502001990551492	-1.686507961651021	2.6943035286064787	-0.017861264846351865	0.0034555592439047362	0.7987	0.05386730504883327
59	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	1	1	0	0	0.46178600107219614	-1.6873651347122667	2.6696315585187635	-0.010022006044867299	0.004139419597008837	0.7839	0.07682761933614793
60	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	1	1	0	0	0.49314015232158676	-1.7483971316000302	2.7367989063435907	0.003442871940489517	0.011059523555707067	0.8012	0.058746463845856765
61	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	1	1	0	0	0.4813030623257403	-1.690837027450361	2.642756316841486	0.000340933423536925	0.012468758912918454	0.7968	0.061671327978330304
62	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	1	1	0	0	0.4549323910003295	-1.6690870311026305	2.744317075399845	0.00931830467327739	0.01284194412992424	0.8145	0.05318309490580109
63	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	1	1	0	0	0.4991874107146757	-1.7099926013965803	2.7165293903745362	0.03488759337390894	0.012813365703721028	0.8517	0.05244325383494803
64	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	1	1	0	0	0.505330675879256	-1.729728242694381	2.729023800557326	0.05712504562563568	0.01942957463691244	0.8561	0.07900559510278897
65	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	1	1	0	0	0.5000623072986671	-1.7579125436760559	2.8792358767243087	0.03391025797660749	0.014502882547143985	1.1696	0.06593925749430472
95	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	2	1	0	0	0.4918838255483061	-1.7270956956039782	2.7805555717481423	-0.0401596160612375	-0.0024687323217580247	0.8658	0.07695287173296651
96	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	2	1	0	0	0.49266754304895033	-1.7084659237761277	2.726987438923516	-0.02930665079752219	0.002353745307996292	0.7964	0.054611440418773166
97	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	2	1	0	0	0.46279397766964253	-1.6709388348473408	2.6554917356435883	-0.01845497841177729	0.002394572884016404	0.7797	0.058198816629541794
98	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	2	1	0	0	0.49019238018264727	-1.717270191937114	2.7294988334832277	-0.019064179428167006	0.0053522334238009905	0.809	0.09724767619248047
99	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	2	1	0	0	0.4772056971308015	-1.7148800646979714	2.709717158291491	-0.0023389741342229272	0.008644362741737317	0.7953	0.06123830369937383
100	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	2	1	0	0	0.45619484828863727	-1.7124516246368584	2.68328169631416	0.008643594310324406	0.00987329806948973	0.8025	0.06166885811084702
101	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	2	1	0	0	0.49181587357958545	-1.7328235980929005	2.7319936210571023	0.04176110806420404	0.012418282426708869	0.8552	0.06779161946373173
102	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	2	1	0	0	0.49856377649940586	-1.646157840829771	2.7053436068464887	0.026165763862125317	0.01578373905224293	0.8345	0.09863262018170701
103	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	2	1	0	0	0.48992111237310043	-1.894032361767176	2.9124336348966944	0.05175948297501638	0.016738654288738386	1.1152	0.09573345639353215
133	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	3	1	0	0	0.49161727128617	-1.7356486595680984	2.7831272472199635	-0.03031275252405718	-0.0005531328415942825	0.8672	0.06700464135257218
134	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	3	1	0	0	0.4889151862487628	-1.6623831942495033	2.6991916034667573	-0.025691803363094068	0.0012884115188192408	0.7986	0.04668685306132308
135	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	3	1	0	0	0.4652505474559538	-1.7004584439273747	2.6900377424268034	-0.012652528777950959	0.007025181385189712	0.7965	0.05697986690308204
136	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	3	1	0	0	0.4888720364813795	-1.7052505739755286	2.700624702267334	-0.004723457334377401	0.012929812746700678	0.8021	0.05438600781547312
137	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	3	1	0	0	0.4680135088408095	-1.6545802407026882	2.650745781897013	-0.0037820537610951644	0.006124906849471745	0.7889	0.07472236498102398
138	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	3	1	0	0	0.4478636890304644	-1.6976485738896292	2.718119623756155	-0.001426308056233159	0.009889347410467798	0.8085	0.0658881751623455
139	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	3	1	0	0	0.4998673331949686	-1.7049513858391319	2.7293548585916696	0.014336654750299452	0.009871628259026058	0.8493	0.05444461393013976
140	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	3	1	0	0	0.5140396408635489	-1.7570692208581757	2.726224656704365	0.031099969759119363	0.019009569498106626	0.8498	0.1184642612437161
141	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	3	1	0	0	0.4941527377302134	-1.72104052827201	2.8665321355242632	0.04505259277753095	0.01074446461399852	1.1368	0.0978757919310699
163	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	4	1	0	0	0.5103865779184471	-1.8048739052534144	2.7766543125096463	-0.0558712103700668	-0.024707107316427526	0.9357	0.09059541967642182
164	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	4	1	0	0	0.5278770514088833	-1.7694052860567957	2.6980358828340885	-0.035704930954318696	-0.012659541278373165	0.8847	0.0643553764408948
165	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	4	1	0	0	0.48822303580664933	-1.7834539170659915	2.676049133072241	-0.005031798982050094	6.498101700263947e-05	0.9346	0.06081947658067472
166	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	4	1	0	0	0.5250366732164851	-1.7828707492805036	2.7381754551087307	-0.020520906354802696	-0.003552593225411182	0.872	0.07692266218806018
167	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	4	1	0	0	0.48602202416427953	-1.7386838981875028	2.6497343495115877	0.010685602621838724	0.005908415042686113	0.9404	0.09155837618318668
168	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	4	1	0	0	0.4901188109917007	-1.7379006465765041	2.7225747588240514	0.042835985749193395	0.011089652389100979	0.9403	0.0684106164140758
169	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	4	1	0	0	0.540477851468601	-1.7918501086230267	2.7770501270234016	0.0408103520043547	-0.005693657735134728	1.0028	0.21917291259743987
170	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	4	1	0	0	0.4981579521987785	-1.7126814252647804	2.734641746870963	0.06971543583981032	0.014483136437641392	1.0643	0.1329933997677088
171	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	4	1	0	0	0.5378991584425434	-1.856041865783182	2.963726203689993	0.04613907239064704	-0.02797977227881857	1.8126	0.24788736787433455
191	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	5	1	0	0	0.5088100350600963	-1.800768299007754	2.7872710771840863	-0.06795819316950862	-0.029919338863812633	0.9267	0.07136513229179645
192	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	5	1	0	0	0.5139455082533515	-1.756317852380956	2.688953353495003	-0.0355300063588455	-0.0055849456917094874	0.8796	0.08705700803936717
193	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	5	1	0	0	0.4850130118707354	-1.7802813146719023	2.686766178373384	-0.01338210814707059	0.003871021754607446	0.9433	0.09592213413040142
194	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	5	1	0	0	0.5258596810827599	-1.785160930692417	2.74446499289097	-0.012380057419062482	-0.007182194684143707	0.8803	0.07242703666070986
195	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	5	1	0	0	0.50654226543996	-1.7475146253054508	2.6725479336526936	-0.0003720542749147924	0.009023865691983705	0.9388	0.10335425017475719
196	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	5	1	0	0	0.4920993075118114	-1.7358368740380379	2.731672390039991	0.026072402233758906	0.006439934162654841	0.9468	0.07065410056541784
197	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	5	1	0	0	0.5413410372403837	-1.783072633132734	2.778931157722469	0.0560120551193709	0.0019087432844217534	0.9891	0.13081043097582837
198	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	5	1	0	0	0.49408607279115413	-1.706346915946114	2.741041321562952	0.0861201213723233	0.020523082189630285	1.0627	0.1283799774801037
199	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	5	1	0	0	0.5410065237146603	-1.8670561468647318	2.9432553429634827	0.08264671221418299	-0.01605075315121506	1.7706	0.2506980570014252
222	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	6	1	0	0	0.5059697676275244	-1.8015540238040553	2.7781016640747644	-0.03967156314854461	-0.020585090330597324	0.9338	0.05977802759437243
223	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	6	1	0	0	0.5148633639410107	-1.7526652093072808	2.671018480527963	-0.038373850135823784	-0.008084272772818651	0.8799	0.04989950591880865
224	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	6	1	0	0	0.4784445296601174	-1.777528489168458	2.6802108384243724	-0.02234477588777833	0.0027636151933230265	0.9368	0.06279725469123143
225	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	6	1	0	0	0.5252117866248834	-1.7852416473237989	2.7397272738677856	-0.016890731511610954	-0.0030979910298854696	0.8736	0.09287802124060239
226	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	6	1	0	0	0.48124663224908165	-1.7234456011862538	2.6447930262076973	0.0035323137395266075	0.0038294322575407437	0.9335	0.06701839753562104
227	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	6	1	0	0	0.4935511529699186	-1.7469534571219654	2.727691733964128	0.042737153679300525	0.010954620889787771	0.9461	0.07420008093535345
228	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	6	1	0	0	0.5414965171484389	-1.782521827718446	2.80100588188654	0.05131508607031693	0.00850919504900158	1.0031	0.16013832596917743
229	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	6	1	0	0	0.5008490601446346	-1.7207968041725132	2.7422380267909547	0.07987395685180276	0.017609132241692627	1.0679	0.12722984813953103
