Counter	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
119	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_500.fits	1	4.88	5	1	0	0	0.5603697130675057	-1.9229050091050925	3.4410161286795655	-0.09106504550611227	-0.005912319431358324	1.4583	0.11628195692165867
120	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	6	1	0	0	0.585747716794491	-1.708003005017353	3.385303910103574	-0.01645388653220343	0.0419164998790841	0.6799	0.08403409114666963
121	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	6	1	0	0	0.4524845706362624	-1.1306521233615197	2.6318135768961417	0.1607432948289321	0.061862540792786476	0.476	0.5505289875179922
122	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	6	1	0	0	0.6365222028032408	-1.6829974230283014	3.0738866455091567	0.015383521026740366	0.03474156077035275	0.8427	0.2542031992318315
123	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	6	1	0	0	0.5488904574783163	-1.7041962310462264	3.299616148621076	0.004061481151095864	0.03525999411049441	0.8106	0.13848530590821134
124	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_150.fits	1	1.47	6	1	0	0	0.5074630841323448	-1.6926337066640191	3.230076447563859	-0.02264246158670522	0.02067718912004041	0.8244	0.2849663627427724
125	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_180.fits	1	1.76	6	1	0	0	0.566900733944213	-1.7352400457632708	3.193234962943181	-0.02073704521068039	0.026349310430621983	0.8309	0.09973396596504273
126	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_210.fits	1	2.05	6	1	0	0	0.5571602616089745	-1.7315774134562305	3.2681516143198768	-0.03966696717611185	0.01438545376168031	0.861	0.10195269810247369
127	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_240.fits	1	2.35	6	1	0	0	0.5276137993453541	-1.7418458811792048	3.188266639691137	-0.031188251674369897	0.015615860992127554	0.7962	0.17099022793196275
128	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_270.fits	1	2.64	6	2	8.764615293832879	1.0479003851985529	0.6051515081194245	-0.7940350768706118	3.880284088944708	0.3107580219957573	-0.1464289722852508	0.8731	0.9441946206733512
129	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	6	2	19.797941038429034	6.286370884130501	0.5596566641067008	-1.603254511903592	3.453582481618982	0.00022512285428130186	0.017947468753295684	1.1366	0.2905290182532572
130	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_320.fits	1	3.13	6	2	5.272929580518898	10.353328644764918	0.5804809912313694	-0.976149233907046	3.2943044421663137	0.08303763796441493	0.04238515443485386	1.2085	0.2184680397417273
131	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_340.fits	1	3.32	6	1	0	0	0.6017968175424854	-1.6262925964083568	3.2533648358403937	0.05545475931607	0.02202836753229303	1.1748	0.2488044860107405
132	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_360.fits	1	3.52	6	1	0	0	0.5647718971579843	-1.8232305173851266	3.578488693974152	-0.04666823180721299	0.013254338819560915	1.2927	0.18898092877572156
133	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_380.fits	1	3.72	6	1	0	0	0.5681897594632811	-1.8483435049010328	3.523128865608699	-0.05503549216553157	0.007490954356684775	1.2994	0.16729072495534303
134	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_400.fits	1	3.91	6	1	0	0	0.5470915563115613	-1.8057978274569584	3.572907976814723	0.001317994701120736	0.013859097287162725	1.4186	0.14947158709814726
135	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_420.fits	1	4.11	6	1	0	0	0.5579797160212199	-1.8704140180182736	3.541244869631482	-0.020928313607926737	0.012071587043000145	1.3689	0.08719711533764268
136	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_440.fits	1	4.29	6	1	0	0	0.5841735380229868	-1.9037866801263177	3.60215738915198	-0.05680784619163238	0.004815511434277222	1.3562	0.10321195470416852
137	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_460.fits	1	4.49	6	1	0	0	0.5712307264529082	-1.8637680893471151	3.3834517871817797	-0.013327680719084568	0.001913647320394876	1.3335	0.1252695188153253
138	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_480.fits	1	4.68	6	1	0	0	0.5714324903842296	-1.879711521124888	3.479490283609499	-0.032642053885570475	0.0046132364926691	1.3849	0.1186812877252212
139	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_500.fits	1	4.88	6	1	0	0	0.5756513971130726	-1.8996453087484892	3.4372341426849564	-0.06711652768496133	0.005292869689807491	1.3204	0.12230774443047195
0	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	0	1	0	0	0.5219352848788013	-1.914376819445321	3.0104443287685365	-0.036270784468787794	-0.02605827047288262	1.5142	0.13947517260646355
1	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	0	1	0	0	0.48240587602485024	-1.8803284127381188	2.879875114449815	-0.014687974130847742	0.004786539196406126	1.3635	0.05707155415884399
2	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	0	1	0	0	0.486608259484408	-1.8255335803311632	2.901744218647303	0.054974082424464485	0.03701500641697288	1.1279	0.3343723466284707
3	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	0	1	0	0	0.5030656933705021	-1.863145505864053	2.854835326235846	0.04157731858857783	0.0468908985973348	1.2799	0.12546837488127363
4	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	0	1	0	0	0.5425087875748231	-1.9007815542898536	2.9269260048502996	0.054211713184642095	-0.004160988307877667	1.4017	0.1802521381995794
5	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	0	1	0	0	0.5065387598377535	-1.9114168507656024	2.9200248021107074	-0.03804927440493203	-0.018016796620515536	1.5734	0.14827129881666323
6	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	0	1	0	0	0.513421053917569	-1.948847632106294	2.930596523131177	-0.06584991925312542	-0.06566159483188742	1.8917	0.15681653266713536
7	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	0	1	0	0	0.5175193630810802	-1.9575893548886436	2.9849632595066957	-0.08516620711470232	-0.06905707007368989	1.9249	0.11391000293704824
8	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	0	1	0	0	0.5335350762003672	-1.6001436534978322	3.036435237480648	-0.02697455748136598	-0.07540109837608873	2.1816	0.2409064587600078
9	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	0	1	0	0	0.5417159568687003	-2.0145021087778376	3.212155640850423	-0.11930131416967053	-0.17585856697682598	3.2184	0.14584697756503343
10	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	0	1	0	0	0.5277331461069859	-2.1034929952694505	3.1865451475693463	-0.10076882174593303	-0.2408747026409123	3.3795	0.23528463465757446
11	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_700.fits	1	6.83	0	1	0	0	0.5349373398534957	-2.1244069648548054	3.2839574429062313	-0.015857754950678114	-0.2527897229573145	3.6669	0.30655275128349396
12	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_800.fits	1	7.8	0	2	5.293003093209216	32.79442344321347	0.5251851122163188	-1.946089149953123	3.2103232489641833	-0.07449814895099169	-0.23324207409280054	3.5888	0.19557217459636364
13	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_840.fits	1	8.19	0	1	0	0	0.5196845541664759	-2.0011588897211348	3.2177264453282284	-0.014276663068819147	-0.18571148791330866	3.5994	0.46590628028159586
14	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_900.fits	1	8.78	0	1	0	0	0.5230576222221535	-2.1491468622650287	3.3080204421307164	-0.11040352293290853	-0.2769710016292754	3.9993	0.5331275289702374
15	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_940.fits	1	9.17	0	1	0	0	0.5217723813742285	-2.1172409441901676	3.2940273324885427	-0.030895308313046568	-0.2700014274573516	3.9116	0.28589480164467734
16	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_980.fits	1	9.56	0	1	0	0	0.5125237235894843	-2.1473830486508083	3.3214649141562367	-0.10018027159603218	-0.26098340713871726	4.2024	0.2671353336809732
17	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1020.fits	1	9.95	0	1	0	0	0.5077164369667309	-2.1333817552018557	3.2721779017619177	-0.06787806093222692	-0.2410709679793567	4.1802	0.1771550781370749
18	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1040.fits	1	10.15	0	1	0	0	0.513312019052721	-2.1512846227633666	3.300968671922948	-0.09089133072231892	-0.28146714221958985	4.2276	0.13699464687717533
19	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1060.fits	1	10.35	0	1	0	0	0.5109148479869953	-2.154296375239149	3.3344724606198635	-0.15225233489629594	-0.23370841757967517	4.0906	0.1198885951305843
20	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1100.fits	1	10.74	0	1	0	0	0.5056908952230548	-2.1180462787415704	3.266012421297855	-0.0884505227686127	-0.24079076583098052	4.1046	0.12820229028956298
21	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1140.fits	1	11.13	0	1	0	0	0.5143506505830289	-2.1660368114817716	3.339387067212651	-0.11515657812508454	-0.26360694282542363	4.1299	0.16604397900786352
22	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1150.fits	1	11.64	0	1	0	0	0.5141890762794089	-2.126162464571353	3.3056585011422435	-0.09561943267782676	-0.22406295498522572	3.8895	0.16584333330809464
23	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1160.fits	1	12.61	0	1	0	0	0.5119086298364653	-2.147636590126897	3.3342374197207736	-0.14390135843977572	-0.27696443223371997	4.5281	0.1380266468361154
24	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1165.fits	1	13.1	0	1	0	0	0.5095491418313294	-2.1587746318131362	3.344801271681712	-0.07105644335016467	-0.267242694253015	4.5603	0.10254661313759311
25	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1168.fits	1	13.4	0	1	0	0	0.5110895711482111	-2.1413879408473853	3.3603790863541514	-0.07396550826852168	-0.27028611752516385	4.2712	0.18069357447803625
26	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	1	1	0	0	0.5890177260877131	-1.6950288265127011	3.3684815634355854	0.008367950917493754	0.03186200780203513	0.6562	0.10373223035694412
27	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	1	1	0	0	0.5994614470602342	-1.6815355876903346	3.2906904313383807	-0.027030752190555576	0.03790377441184009	0.628	0.08620579841162176
28	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	1	1	0	0	0.526287511772326	-1.7510514294483432	3.3619192632179136	-0.020968867965873033	0.06318570778078111	0.5794	0.14744032575508806
29	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	1	1	0	0	0.5185277098920671	-1.6521663812346397	3.250349829486346	-0.04329165551865155	0.041402267472310066	0.6169	0.1373449067330277
30	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	1	1	0	0	0.5218966624009277	-1.6935422119685064	3.2808326368213354	-0.04643195483274555	0.034631626439383896	0.7888	0.10659197349768837
31	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	1	1	0	0	0.5234493293228345	-1.7476279089983728	3.2440755129812446	-0.001924738966972951	0.03571224990776514	0.8407	0.10113899111954401
32	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	1	1	0	0	0.5321517556189623	-1.772571844220865	3.3304234897990295	-0.07096698709582261	0.002557214412298164	0.9416	0.09535509642742974
33	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	1	1	0	0	0.5260451408020617	-1.8162650667702793	3.378679975490889	-0.019477033423251855	0.030390688337140145	0.9731	0.09377911692441582
34	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	1	2	4.562193415848479	8.984212177919382	0.6040083826319944	-1.7492149593683297	3.31160353547805	0.07527785836548964	0.06142971830646668	1.0324	0.3424497417832791
35	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	1	1	0	0	0.5590247903947074	-1.834203380789513	3.6007332630931166	-0.08759949348946625	-0.003948831789689947	1.385	0.19922783164622054
36	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	1	1	0	0	0.5573635243620452	-1.8885711220236625	3.684577765658466	-0.08458282492904778	0.014568984590932936	1.3435	0.24392755585080103
37	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_700.fits	1	6.83	1	1	0	0	0.568495065876729	-1.963587693013324	3.763338943530139	-0.131432753428863	-0.010810155448288804	1.5271	0.1880655230046766
38	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_800.fits	1	7.8	1	1	0	0	0.5782221322241685	-1.7568206703473654	3.7445896817627418	-0.18806502650562823	-0.0029744861106721387	1.5093	0.2627411228598364
39	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_840.fits	1	8.19	1	1	0	0	0.5710862381747857	-1.8570145377317748	3.5747624508069524	-0.08288870434549522	0.027421706957991843	1.5175	0.3098440531643912
40	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_900.fits	1	8.78	1	1	0	0	0.5676842406016697	-1.8998385235912283	3.7148281455889083	-0.02928660547880858	0.007144604933534933	1.6277	0.3939439160242003
41	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_940.fits	1	9.17	1	1	0	0	0.5525044340838516	-1.849786338715277	3.7957983535576068	-0.10229812877004514	-0.10121379229607207	1.5663	0.23349570544263676
42	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_980.fits	1	9.56	1	1	0	0	0.5532662953838038	-1.907811934684718	3.7032121492076313	-0.12252043507391702	0.02539022457004345	1.7849	0.2531777945694268
43	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1000.fits	1	9.76	1	1	0	0	0.545343735351347	-1.8982043494349607	3.8096330247047505	-0.19135001402271104	-0.35401864161530583	1.7548	0.22707657346404522
44	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1020.fits	1	9.95	1	1	0	0	0.5608029638040811	-1.9071191574803734	3.7068267188741566	-0.14293226093281872	0.005685755429395305	1.6691	0.3193305800142177
45	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1040.fits	1	10.15	1	1	0	0	0.5553570606072527	-1.9197836375403146	3.815656768945286	-0.1511024404142592	-0.04637849333529667	1.7185	0.2813818145344057
46	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1060.fits	1	10.35	1	1	0	0	0.5335191347548344	-1.9024846843970002	3.865232415826043	-0.11103811552357161	-0.01941270193791626	1.7762	0.2790087308336985
47	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1080.fits	1	10.54	1	1	0	0	0.5300171544201674	-1.8856146399776537	3.6689962202587227	-0.10619064050309447	0.002415239463341664	1.7573	0.22485781299160887
48	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1100.fits	1	10.74	1	1	0	0	0.5453337703503539	-1.8869660891403521	3.722944216378605	-0.10203829069769778	-0.005077309772697466	1.6874	0.33703367489388303
49	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1140.fits	1	11.13	1	1	0	0	0.5494968156502238	-1.8891316742096196	3.699362365075853	-0.14760986846012292	0.009254813381635004	1.8653	0.3248349986603688
50	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1145.fits	1	11.18	1	1	0	0	0.5473802340669143	-1.8644774960759163	3.6671835011843785	-0.09309446642299954	0.014272245547396901	1.8112	0.23475960452984085
51	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1150.fits	1	11.64	1	1	0	0	0.5413516776721458	-1.8506272699592239	3.6444617349589308	-0.14760550615811632	0.007357237868380578	1.7757	0.30153779774181844
52	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1155.fits	1	12.13	1	1	0	0	0.535133186421164	-1.8598065911391837	3.666605232819982	-0.08579702683058821	-0.4244426213936963	1.7384	0.4812525963834885
53	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1160.fits	1	12.61	1	1	0	0	0.5365536509209927	-1.8082448251625118	3.6417863145257816	-0.1214403163348575	-0.07938490511748779	1.7022	0.187158861842831
54	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1165.fits	1	13.1	1	1	0	0	0.5181720478298555	-1.8427305696730603	3.584601813379271	-0.10710015546290234	-0.06603560724319127	1.808	0.22660929078414288
55	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	2	1	0	0	0.5780501058115771	-1.7225467323739905	3.310602265873981	0.009908930504513936	0.036196799906262546	0.7153	0.14688651823770482
56	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	2	2	14.232943665626227	6.4138677381823985	0.5561452095619447	-1.638310128722314	3.1838377415355272	0.007014021743628025	0.0377413888706291	0.6728	0.10315550344287897
57	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	2	1	0	0	0.6172442747206404	-1.5754828505061964	2.95428608244096	0.09807871335492994	0.016038246314993055	0.8342	0.3733216029949477
58	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	2	1	0	0	0.5998232540855706	-1.6974822431999161	2.9719160072741286	0.036831516121684484	0.01818249796694851	0.7242	0.28308109664678804
59	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	2	1	0	0	0.5168970226926818	-1.762562486101158	3.2512977479518628	-0.037371130247445365	0.010508200662521545	0.8668	0.1976397031167961
60	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	2	1	0	0	0.4755384875650209	-1.762407289826871	3.165319927483692	-0.07663831567983022	0.007195372793418543	0.8784	0.12082708572731361
61	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	2	1	0	0	0.5029656707426935	-1.8450387008321287	3.2403204862378967	-0.046231038378706166	0.008184248546565817	1.0354	0.09309468354034157
62	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	2	1	0	0	0.5098147313533559	-1.8308224946514597	3.276021737501453	-0.10547902608306726	-0.004138311821048162	0.9899	0.12333669100100564
63	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	2	1	0	0	0.5301167825567812	-1.7988197087066065	3.401064747298591	0.017425828162489727	0.02329441699339336	1.0108	0.38886260986616156
64	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	2	1	0	0	0.5535104461302571	-2.024544548660236	3.265288853756881	-0.017470402821373056	0.003352932859171074	1.6022	0.2807756683689757
65	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	2	1	0	0	0.5321913681812935	-1.9721568740463442	3.3226797786168834	-0.07561779579150742	-0.014007401943084558	1.7081	0.2766505153084944
66	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_700.fits	1	6.83	2	1	0	0	0.5351381315221776	-1.9801440559787675	3.4959327236501627	-0.05629195145782011	-0.028190561985389596	2.014	0.31039187844347005
67	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_800.fits	1	7.8	2	1	0	0	0.543240701028314	-2.00222126676485	3.4340781644711016	-0.17219008812722353	-0.05962387031231074	1.8868	0.3297903240025809
68	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_840.fits	1	8.19	2	1	0	0	0.5410013780541555	-1.8268194029514078	3.417099464600229	-0.011904351507681732	0.0022579551634284117	1.8597	0.4042945820499726
69	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_900.fits	1	8.78	2	1	0	0	0.542294026017559	-2.0033640848468908	3.410597623109362	-0.05954026084723012	-0.013041592562470778	1.913	0.28287938183878447
70	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_940.fits	1	9.17	2	1	0	0	0.5336369835481937	-2.035746224963523	3.5253789912142586	-0.12618594841593153	-0.03392465067298942	2.2083	0.3239821187400363
71	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_980.fits	1	9.56	2	1	0	0	0.5403903467322844	-2.1091745690829593	3.44703687416984	-0.16250125518253597	-0.024128356504936905	2.3425	0.2535322730031041
72	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1000.fits	1	9.76	2	1	0	0	0.5366049200517794	-2.0945355029369677	3.519731633693182	-0.12632095679279512	-0.0702535764325401	2.3976	0.1873409271027186
73	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1020.fits	1	9.95	2	1	0	0	0.5264197996336594	-2.0857710629177517	3.485466314980197	-0.14712641856497433	-0.1223811301638312	2.3129	0.14001877379355632
74	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1040.fits	1	10.15	2	1	0	0	0.5450508282713361	-2.088553284005795	3.478239076858764	-0.12170878600653698	-0.010990073317834725	2.2901	0.186997292755629
75	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1060.fits	1	10.35	2	1	0	0	0.5431592244611323	-2.122448503409096	3.4750270326461496	-0.13177582818373612	-0.019681289512963978	2.3616	0.12878047837701748
76	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1080.fits	1	10.54	2	1	0	0	0.5375933083822011	-2.097343229249509	3.5600667213326953	-0.1580811831666459	-0.09157636330403329	2.3038	0.15874922278715334
77	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1100.fits	1	10.74	2	1	0	0	0.5323322127389273	-2.0953210238305897	3.4888702640305427	-0.13649293571210466	-0.05973950629368196	2.2112	0.09980605355858756
78	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1140.fits	1	11.13	2	1	0	0	0.5388994354479479	-2.10321954352483	3.6061110617757715	-0.17468117285955498	-0.1146271319766072	2.4149	0.11708977067519692
79	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1145.fits	1	11.18	2	1	0	0	0.5362306574022777	-2.1497922478325813	3.6279815759036182	-0.12054027690481958	-0.10456516390672123	2.6867	0.1123285659734113
80	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1150.fits	1	11.64	2	1	0	0	0.5388153295226435	-2.126305957265321	3.5302604531042947	-0.15953717100883225	-0.04324133700598359	2.4338	0.0719423455809536
81	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1155.fits	1	12.13	2	1	0	0	0.5424332488758571	-2.1092135255276054	3.5445291328965562	-0.18082643914538182	-0.07195850514112463	2.3585	0.11539724332310455
82	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1160.fits	1	12.61	2	1	0	0	0.5356663338157654	-2.120045555602151	3.5364133534969038	-0.16550743995062048	-0.05200192535260952	2.4358	0.14172834209476362
83	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1165.fits	1	13.1	2	1	0	0	0.5490180054075738	-2.1669096268517154	3.589564436065888	-0.1919685028012184	-0.056057801436400864	2.6784	0.15107220234320268
84	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1168.fits	1	13.4	2	1	0	0	0.5380250932594735	-2.162759623846792	3.5784176034321002	-0.21030178810661757	-0.1425451991852237	2.6797	0.18308375690710804
85	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	3	1	0	0	0.5191308732331503	-1.8991395932160224	3.001612274413505	-0.029417590869374104	-0.004066216969522253	1.4065	0.08562517647668633
86	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	3	1	0	0	0.5633086118354942	-1.8050636025428546	3.0603006430535014	0.07955018306622033	0.012925306808239626	1.3447	0.26972748265013147
87	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	3	1	0	0	0.4840893690964712	-1.8020428195425497	2.6602580239989413	0.05450518838162961	0.029670666328743975	1.044	0.3303714239297035
88	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	3	1	0	0	0.49534005745220383	-1.8604933112490807	2.856018381089305	-0.0035184467261727853	0.02557957087336471	1.1927	0.09416315744423298
89	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	3	1	0	0	0.5263247447234134	-1.8710116779331223	2.913080996706653	0.06371926248215426	0.008298860612490695	1.3179	0.16863539263549585
90	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	3	1	0	0	0.4915197541376087	-1.8978938823221998	2.9831480568601583	-0.006508433504376914	0.0020832021002945545	1.4716	0.1609922340814315
91	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	3	1	0	0	0.4952269745322989	-1.9130115478750276	2.992672982471741	-0.06896165792695987	-0.008375840192830341	1.6464	0.26500616197053845
92	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	3	1	0	0	0.5176265708674652	-1.951813694199171	3.005166572831721	-0.04653953836523191	-0.003324565127197027	1.6167	0.17864240436676174
